"","X","Report.Number","Agency.Name","Crash.Date.Time","Route.Type","Road.Name","Municipality","Weather","Surface.Condition","Light","Traffic.Control","Driver.Substance.Abuse","Collision.Type","Driver.Distracted.By","Vehicle.ID","Vehicle.Damage.Extent","Vehicle.Body.Type","Vehicle.Model","Vehicle.Movement","Speed.Limit","Parked.Vehicle","Equipment.Problems","Location","class"
"256",255,79,2,150,1,121,14,2,4,3,1,5,9,6,779,2,14,104,8,7,0,1,199,"0"
"257",256,414,1,196,2,130,14,0,0,4,3,5,6,7,643,5,14,19,6,5,0,1,357,"0"
"258",257,330,0,208,2,40,8,0,0,4,1,5,15,7,231,2,14,19,8,5,0,1,481,"2"
"259",258,454,1,200,1,44,8,0,0,4,1,5,9,7,578,3,14,53,0,9,0,1,408,"0"
"260",259,485,1,148,2,118,14,2,4,4,4,5,0,7,462,2,14,15,8,7,0,1,92,"0"
"261",260,589,1,198,1,18,10,0,0,1,4,5,9,7,606,2,14,175,18,7,0,1,69,"0"
"262",261,534,1,190,2,125,14,0,0,1,4,5,4,7,586,1,14,161,8,7,0,1,333,"2"
"263",262,575,1,207,1,121,14,2,4,5,1,5,9,7,81,1,14,19,8,8,0,1,163,"0"
"264",263,100,2,151,1,50,14,0,0,4,1,5,9,7,75,2,14,19,15,7,0,1,275,"0"
"265",264,505,1,206,1,93,8,2,4,4,1,5,13,7,184,1,14,99,8,7,0,1,521,"0"
"266",265,331,0,205,2,22,8,2,4,4,4,5,7,7,438,5,22,207,18,5,0,1,487,"0"
"267",266,100,2,151,1,50,14,0,0,4,1,5,9,7,374,1,14,183,15,7,0,1,275,"0"
"268",267,80,2,218,1,121,14,2,4,2,1,5,15,7,128,1,14,190,8,7,0,1,190,"0"
"269",268,168,2,226,2,125,14,0,0,4,1,5,9,7,342,5,0,62,15,7,0,1,343,"0"
"270",269,168,2,226,2,125,14,0,0,4,1,5,9,7,359,1,14,123,8,7,0,1,343,"0"
"271",270,323,0,214,2,103,8,2,4,1,1,5,9,6,671,5,14,6,8,6,0,1,566,"0"
"272",271,167,2,221,1,127,14,0,0,4,4,1,9,2,551,5,14,26,8,9,0,1,276,"0"
"273",272,53,2,215,1,100,14,0,4,4,1,5,15,7,509,1,14,125,8,8,0,1,129,"1"
"274",273,64,2,224,2,23,14,0,0,4,4,5,7,6,692,2,14,19,13,5,0,1,318,"0"
"275",274,80,2,218,1,121,14,2,4,2,1,5,15,6,284,1,14,189,0,7,0,1,190,"0"
"276",275,53,2,215,1,100,14,0,4,4,1,5,15,6,326,5,14,128,16,5,0,1,129,"0"
"277",276,522,1,212,1,133,6,0,0,4,1,5,9,7,95,0,14,193,15,7,0,1,6,"0"
"278",277,237,0,213,0,78,8,1,0,4,4,5,4,7,675,1,14,45,5,9,0,1,423,"2"
"279",278,554,1,153,2,87,14,0,0,4,4,5,1,7,125,2,14,201,18,5,0,1,259,"0"
"280",279,237,0,213,0,78,8,1,0,4,4,5,4,7,514,1,14,206,8,9,0,1,423,"0"
"281",280,606,1,225,1,24,14,0,0,4,4,5,7,7,6,5,14,224,15,6,0,1,224,"0"
"282",281,53,2,215,1,100,14,0,4,4,1,5,15,7,285,1,14,43,8,8,0,1,129,"1"
"283",282,523,1,302,1,121,14,2,4,4,1,5,14,7,222,2,14,185,8,8,0,1,195,"0"
"284",283,106,2,446,1,38,14,0,0,4,4,5,4,6,873,0,14,19,5,7,0,1,393,"2"
"285",284,182,2,468,1,84,14,0,0,4,3,5,15,7,440,1,14,19,8,10,0,1,267,"2"
"286",285,37,2,451,1,127,14,1,0,4,4,5,13,7,496,5,20,33,18,8,0,1,285,"0"
"287",286,130,2,452,1,24,14,0,0,3,4,5,15,7,109,1,14,167,8,6,0,1,225,"1"
"288",287,522,1,212,1,133,6,0,0,4,1,5,9,7,670,5,14,207,15,7,0,1,6,"1"
"289",288,256,0,461,2,56,8,0,0,4,4,5,9,7,325,5,14,62,15,5,0,1,570,"0"
"290",289,28,2,455,1,50,14,0,0,4,4,5,15,7,136,5,20,171,5,7,0,1,324,"0"
"291",290,29,2,459,1,50,14,0,0,4,4,5,9,7,527,5,14,81,15,7,0,1,339,"2"
"292",291,180,2,442,1,126,14,0,0,4,4,5,4,7,229,1,14,235,8,5,0,1,239,"0"
"293",292,180,2,442,1,126,14,0,0,4,4,5,4,6,553,1,14,166,5,5,0,1,239,"0"
"294",293,59,2,472,2,101,14,0,0,4,1,5,7,6,100,2,14,19,1,6,0,1,88,"0"
"295",294,37,2,451,1,127,14,1,0,4,4,5,13,7,88,5,14,231,2,8,0,1,285,"0"
"296",295,130,2,452,1,24,14,0,0,3,4,5,15,9,406,1,14,17,0,6,0,1,225,"0"
"297",296,321,0,456,1,73,8,0,0,4,1,5,14,7,345,1,10,142,8,10,0,1,593,"0"
"298",297,118,2,454,0,20,14,0,0,4,3,5,15,6,398,0,0,207,5,8,0,1,297,"0"
"299",298,548,1,453,0,78,8,0,0,1,4,5,15,6,297,1,14,30,5,7,0,1,352,"0"
"300",299,313,0,217,1,38,8,1,4,4,1,5,14,7,219,5,14,53,8,6,0,1,492,"0"
"301",300,363,1,440,1,38,14,0,0,4,4,5,15,7,522,1,5,207,8,8,0,1,395,"0"
"302",301,118,2,454,0,20,14,0,0,4,3,5,15,7,230,1,13,73,8,8,0,1,297,"0"
"303",302,599,1,448,0,95,14,0,0,4,1,5,11,7,799,2,14,207,8,7,0,1,388,"0"
"304",303,462,1,469,1,18,3,2,4,4,3,5,15,7,636,1,14,164,8,6,0,1,30,"0"
"305",304,219,3,437,1,83,16,0,0,4,4,5,1,7,210,5,14,198,5,7,0,1,40,"1"
"306",305,59,2,472,2,101,14,0,0,4,1,5,7,7,554,1,14,19,8,6,0,1,88,"0"
"307",306,563,1,447,1,44,8,0,0,4,4,0,4,7,272,0,14,156,5,10,0,1,405,"0"
"308",307,182,2,468,1,84,14,0,0,4,3,5,15,6,346,1,14,25,6,10,0,1,267,"1"
"309",308,181,2,462,1,121,14,0,0,4,4,5,4,7,193,1,14,165,0,7,0,1,157,"0"
"310",309,256,0,461,2,56,8,0,0,4,4,5,9,7,18,5,14,62,15,5,0,1,570,"1"
"311",310,465,1,464,1,38,14,0,0,4,1,5,9,7,597,5,14,138,18,8,0,1,378,"1"
"312",311,465,1,464,1,38,14,0,0,4,1,5,9,6,37,5,14,19,16,8,0,1,378,"0"
"313",312,599,1,448,0,95,14,0,0,4,1,5,11,7,518,2,14,19,5,7,0,1,388,"0"
"314",313,446,1,450,1,38,14,0,0,4,1,5,10,7,452,1,14,62,8,7,0,1,370,"0"
"315",314,499,1,443,1,121,14,0,0,2,4,5,15,7,474,2,17,48,8,7,0,1,196,"0"
"316",315,266,0,428,1,16,8,2,4,4,1,5,15,7,505,5,14,19,8,7,0,1,491,"0"
"317",316,256,0,461,2,56,8,0,0,4,4,5,9,7,2,5,14,228,15,5,0,1,570,"0"
"318",317,563,1,447,1,44,8,0,0,4,4,5,4,7,598,0,14,19,8,10,0,1,405,"1"
"319",318,430,1,471,1,36,13,0,0,4,1,5,14,7,708,1,14,50,8,6,0,1,455,"1"
"320",319,446,1,450,1,38,14,0,0,4,1,5,10,7,352,2,14,125,6,7,0,1,370,"0"
"321",320,498,1,551,2,85,8,2,4,4,4,5,7,7,253,5,15,201,18,6,0,1,559,"0"
"322",321,423,1,557,1,50,14,0,0,4,4,5,4,7,315,2,15,94,18,7,0,1,320,"0"
"323",322,31,2,520,2,125,14,0,0,4,4,5,9,7,104,1,0,175,8,8,0,1,335,"0"
"324",323,31,2,520,2,125,14,0,0,4,4,5,9,7,151,1,14,19,15,8,0,1,335,"0"
"325",324,388,1,558,1,93,8,1,0,4,4,5,14,7,137,3,14,43,5,8,0,1,428,"0"
"326",325,387,1,525,1,38,8,1,0,4,1,5,9,7,275,2,14,38,15,6,0,1,524,"0"
"327",326,423,1,557,1,50,14,0,0,4,4,5,4,7,550,1,14,51,7,7,0,1,320,"1"
"328",327,157,2,384,2,98,14,2,4,4,1,5,13,6,486,5,14,19,0,5,0,1,213,"0"
"329",328,518,1,526,1,38,8,2,4,1,1,5,4,7,350,2,14,216,8,7,0,1,545,"1"
"330",329,601,1,169,0,78,8,2,4,1,1,5,15,7,32,1,14,19,8,9,0,1,356,"0"
"331",330,272,0,228,1,16,8,0,0,3,4,5,9,7,483,2,14,80,15,7,0,1,540,"0"
"332",331,272,0,228,1,16,8,0,0,3,4,5,9,6,292,1,14,84,15,7,0,1,540,"0"
"333",332,158,2,386,1,100,14,0,4,4,1,5,9,7,68,1,14,25,0,7,0,1,213,"0"
"334",333,550,1,338,1,38,8,0,0,4,1,5,15,7,790,1,14,90,8,6,0,1,530,"0"
"335",334,452,1,39,2,92,8,0,0,4,1,5,12,7,148,5,20,35,15,6,0,1,482,"0"
"336",335,426,1,37,1,124,8,1,0,4,3,5,15,7,328,1,14,98,8,6,0,1,469,"1"
"337",336,98,2,45,1,50,14,0,0,4,4,5,13,4,375,2,14,19,2,7,0,1,313,"0"
"338",337,85,2,34,1,127,14,0,0,4,4,5,9,7,312,2,14,159,15,6,0,1,257,"0"
"339",338,86,2,44,2,0,14,0,0,4,3,5,15,6,818,1,14,237,5,5,0,1,268,"0"
"340",339,85,2,34,1,127,14,0,0,4,4,5,9,7,340,1,14,62,15,6,0,1,257,"0"
"341",340,475,1,108,1,18,2,0,0,4,1,5,13,7,897,3,20,35,18,6,0,1,15,"0"
"342",341,77,2,47,2,45,14,2,4,4,4,5,7,6,669,3,14,29,16,2,0,1,303,"0"
"343",342,439,1,107,2,51,14,1,0,4,1,5,9,7,737,5,14,19,1,5,0,1,216,"0"
"344",343,97,2,36,1,121,14,0,0,4,4,5,8,7,632,1,14,43,5,7,0,1,192,"0"
"345",344,60,2,42,1,100,14,0,0,4,4,5,15,7,589,1,0,173,8,8,0,1,148,"1"
"346",345,391,1,41,1,93,8,0,0,4,1,5,9,7,822,2,14,43,15,7,0,1,523,"0"
"347",346,60,2,42,1,100,14,0,0,4,4,5,15,5,300,0,0,62,5,8,0,1,148,"1"
"348",347,466,1,535,1,38,14,0,0,4,4,5,13,6,736,5,20,35,18,8,0,1,402,"0"
"349",348,503,1,560,0,109,14,0,0,4,4,5,9,7,121,2,0,198,18,8,0,1,377,"0"
"350",349,73,2,531,1,50,14,2,4,4,1,5,13,7,421,2,14,33,8,7,0,1,260,"0"
"351",350,261,0,532,1,38,8,0,0,4,1,5,15,7,713,1,14,169,17,1,0,1,504,"0"
"352",351,483,1,530,1,100,14,1,4,4,4,5,15,7,425,1,14,144,6,9,0,1,208,"0"
"353",352,372,1,534,1,57,11,0,0,4,1,5,9,6,82,2,0,18,8,6,0,1,622,"0"
"354",353,408,1,518,1,121,14,1,4,4,3,5,1,7,855,2,14,55,18,7,0,1,142,"0"
"355",354,408,1,518,1,121,14,1,4,4,3,5,1,6,762,2,14,157,5,7,0,1,142,"0"
"356",355,413,1,529,1,104,8,1,4,4,4,5,9,7,881,1,14,5,18,7,0,1,458,"0"
"357",356,408,1,518,1,121,14,1,4,4,3,5,1,7,850,1,14,55,8,7,0,1,142,"1"
"358",357,503,1,560,0,109,14,0,0,4,4,5,9,7,836,2,14,19,15,8,0,1,377,"0"
"359",358,600,1,523,2,62,14,0,0,4,1,5,4,7,316,2,20,33,8,5,0,1,310,"0"
"360",359,74,2,539,2,23,14,0,0,4,5,5,13,6,548,1,14,155,8,8,0,1,321,"1"
"361",360,74,2,539,2,23,14,0,0,4,5,5,13,7,672,1,14,207,8,8,0,1,321,"0"
"362",361,413,1,529,1,104,8,1,4,4,4,5,9,9,45,1,14,200,15,7,0,1,458,"0"
"363",362,424,1,536,2,116,14,0,0,4,1,5,14,7,293,2,17,122,8,7,0,1,107,"0"
"364",363,73,2,531,1,50,14,2,4,4,1,5,13,7,593,1,15,207,18,7,0,1,260,"0"
"365",364,466,1,535,1,38,14,0,0,4,4,5,13,6,706,5,8,215,0,8,0,1,402,"0"
"366",365,600,1,523,2,62,14,0,0,4,1,5,4,7,678,2,14,140,7,5,0,1,310,"0"
"367",366,372,1,534,1,57,11,0,0,4,1,5,9,7,893,2,22,224,18,6,0,1,622,"2"
"368",367,503,1,560,0,109,14,0,0,4,4,5,9,7,208,1,14,19,18,8,0,1,377,"1"
"369",368,221,3,38,1,83,16,0,0,4,4,5,13,7,843,2,0,169,8,7,0,1,35,"0"
"370",369,133,2,613,1,121,14,0,0,4,1,5,9,5,177,5,14,19,15,8,0,1,174,"0"
"371",370,52,2,543,2,94,14,0,0,4,4,5,7,6,279,3,14,5,5,5,0,1,362,"0"
"372",371,429,1,608,2,5,14,0,0,4,3,5,14,7,155,2,14,19,6,5,0,1,164,"0"
"373",372,132,2,612,1,100,14,0,0,4,4,5,9,7,455,5,14,13,18,5,0,1,102,"0"
"374",373,297,0,545,1,38,8,0,0,4,1,5,15,7,263,2,14,25,8,6,0,1,505,"0"
"375",374,119,2,607,1,50,14,0,0,4,4,5,15,6,543,0,14,51,5,8,0,1,341,"0"
"376",375,433,1,488,1,133,15,0,0,4,4,5,7,9,809,3,15,94,5,6,0,1,4,"0"
"377",376,119,2,607,1,50,14,0,0,4,4,5,15,7,808,0,14,43,8,8,0,1,341,"0"
"378",377,183,2,544,1,126,14,0,0,4,3,5,15,7,215,1,14,49,0,5,0,1,234,"0"
"379",378,184,2,618,1,84,14,0,0,4,1,5,9,7,71,5,20,35,18,10,0,1,299,"0"
"380",379,133,2,613,1,121,14,0,0,4,1,5,9,7,802,5,15,103,18,8,0,1,174,"0"
"381",380,183,2,544,1,126,14,0,0,4,3,5,15,7,77,2,14,144,8,5,0,1,234,"0"
"382",381,246,0,546,2,82,8,0,0,4,1,5,4,7,710,2,14,19,0,6,0,1,493,"1"
"383",382,529,1,540,1,18,1,0,0,4,1,5,13,7,327,5,20,212,18,5,0,1,22,"0"
"384",383,509,1,35,1,38,8,0,0,4,4,5,15,9,813,1,14,99,15,7,0,1,411,"1"
"385",384,241,0,100,2,9,8,0,0,1,1,1,7,7,665,1,0,75,8,5,0,1,502,"0"
"386",385,509,1,35,1,38,8,0,0,4,4,5,15,7,250,5,6,207,15,8,0,1,411,"0"
"387",386,391,1,41,1,93,8,0,0,4,1,5,9,7,874,1,22,91,2,7,0,1,523,"0"
"388",387,85,2,34,1,127,14,0,0,4,4,5,9,7,168,2,14,84,8,6,0,1,257,"0"
"389",388,475,1,108,1,18,2,0,0,4,1,5,13,7,87,5,5,224,8,6,0,1,15,"0"
"390",389,311,0,593,0,33,8,0,0,1,1,5,15,7,412,5,14,207,8,5,0,1,369,"0"
"391",390,426,1,37,1,124,8,1,0,4,3,5,15,11,443,1,14,25,0,6,0,1,469,"2"
"392",391,86,2,44,2,0,14,0,0,4,3,5,15,7,387,1,14,77,8,5,0,1,268,"0"
"393",392,302,0,110,0,78,8,1,0,3,1,5,9,7,481,1,0,70,18,9,0,1,363,"0"
"394",393,187,2,168,2,19,14,4,2,4,1,5,15,7,859,1,14,196,8,5,0,1,385,"0"
"395",394,43,2,154,2,122,14,0,0,1,3,5,15,7,4,5,2,55,5,5,0,1,194,"0"
"396",395,101,2,164,1,84,14,0,0,2,1,5,9,6,190,0,14,207,8,10,0,1,277,"0"
"397",396,101,2,164,1,84,14,0,0,2,1,5,9,7,748,0,14,19,8,10,0,1,277,"1"
"398",397,242,0,155,1,16,8,0,0,4,4,5,13,7,92,5,20,35,8,7,0,1,494,"0"
"399",398,61,2,163,0,77,14,0,0,4,4,5,15,7,367,1,14,19,5,8,0,1,77,"0"
"400",399,120,2,54,2,134,14,0,0,4,4,5,9,7,833,5,14,219,15,5,0,1,136,"0"
"401",400,375,1,623,2,105,7,0,0,4,3,5,15,7,217,2,14,43,8,5,0,1,2,"0"
"402",401,336,0,625,1,76,8,0,0,4,4,5,13,7,368,5,14,82,8,7,0,1,576,"0"
"403",402,75,2,614,2,86,14,0,0,4,1,5,7,6,654,3,8,213,1,5,0,1,133,"0"
"404",403,594,1,611,0,20,14,0,0,4,1,5,9,7,337,2,14,51,15,7,0,1,291,"0"
"405",404,594,1,611,0,20,14,0,0,4,1,5,9,6,130,1,14,51,15,7,0,1,291,"0"
"406",405,134,2,565,2,118,14,0,0,4,1,5,15,7,96,1,14,99,5,7,0,1,87,"0"
"407",406,293,0,616,1,38,8,0,0,1,4,1,15,7,334,1,14,51,8,7,0,1,560,"0"
"408",407,160,2,617,1,121,14,0,0,4,4,5,7,7,301,5,0,179,18,8,0,1,182,"0"
"409",408,530,1,606,1,72,10,0,0,4,3,5,4,6,718,2,15,93,5,5,0,1,56,"0"
"410",409,185,2,615,1,24,14,0,0,4,4,5,13,7,645,5,20,35,0,5,0,1,227,"0"
"411",410,258,0,622,1,93,8,0,0,4,4,5,15,7,786,1,15,94,5,8,0,1,427,"0"
"412",411,160,2,617,1,121,14,0,0,4,4,5,7,7,770,3,18,34,5,8,0,1,182,"0"
"413",412,327,0,624,1,38,8,0,0,4,1,5,9,7,54,2,20,33,15,6,0,1,510,"0"
"414",413,375,1,623,2,105,7,0,0,4,3,5,15,7,427,2,14,41,8,5,0,1,2,"0"
"415",414,84,2,570,1,127,14,0,0,4,4,5,9,7,577,2,14,219,15,8,0,1,290,"0"
"416",415,84,2,570,1,127,14,0,0,4,4,5,9,7,650,2,14,219,18,8,0,1,290,"1"
"417",416,258,0,622,1,93,8,0,0,4,4,5,15,7,594,1,15,93,8,8,0,1,427,"0"
"418",417,607,1,296,1,84,14,2,4,2,1,5,14,7,783,1,14,43,8,10,0,1,309,"0"
"419",418,549,1,627,2,123,8,0,0,4,1,5,11,7,225,1,14,232,8,5,0,1,437,"0"
"420",419,134,2,565,2,118,14,0,0,4,1,5,15,7,91,1,14,19,8,7,0,1,87,"1"
"421",420,530,1,606,1,72,10,0,0,4,3,5,4,7,268,2,0,235,8,5,0,1,56,"0"
"422",421,484,1,60,0,77,14,2,4,4,4,5,9,7,653,5,14,190,8,9,0,1,82,"0"
"423",422,69,2,55,2,96,14,0,0,1,0,5,4,7,73,0,14,133,8,8,0,1,336,"1"
"424",423,484,1,60,0,77,14,2,4,4,4,5,9,7,69,5,0,193,6,9,0,1,82,"0"
"425",424,476,1,50,1,18,2,0,0,4,1,5,4,7,401,1,14,185,8,7,0,1,26,"0"
"426",425,69,2,55,2,96,14,0,0,1,0,5,4,6,404,1,14,179,8,7,0,1,336,"1"
"427",426,467,1,49,1,100,14,0,0,4,4,5,2,6,339,5,14,198,6,8,0,1,94,"0"
"428",427,162,2,52,1,50,14,0,0,1,4,5,15,7,658,5,14,96,16,5,0,1,254,"0"
"429",428,78,2,62,1,100,14,0,0,4,1,5,9,7,655,2,12,33,18,8,0,1,97,"0"
"430",429,78,2,62,1,100,14,0,0,4,1,5,9,6,240,5,14,141,16,8,0,1,97,"0"
"431",430,120,2,54,2,134,14,0,0,4,4,5,9,7,287,2,14,107,15,5,0,1,136,"0"
"432",431,484,1,60,0,77,14,2,4,4,4,5,9,7,885,5,14,19,18,9,0,1,82,"0"
"433",432,476,1,50,1,18,2,0,0,4,1,5,4,7,485,2,14,13,5,7,0,1,26,"0"
"434",433,162,2,52,1,50,14,0,0,1,4,5,15,7,560,1,0,13,8,5,0,1,254,"0"
"435",434,162,2,52,1,50,14,0,0,1,4,5,15,7,541,1,14,13,8,6,0,1,254,"0"
"436",435,242,0,155,1,16,8,0,0,4,4,5,13,7,490,5,18,35,6,7,0,1,494,"0"
"437",436,121,2,161,2,27,14,2,4,4,1,5,14,6,400,1,14,19,5,5,0,1,373,"0"
"438",437,479,1,165,1,127,14,2,4,1,1,5,9,6,445,1,7,203,15,6,0,1,248,"0"
"439",438,479,1,165,1,127,14,2,4,1,1,5,9,7,488,2,15,54,18,6,0,1,248,"0"
"440",439,109,2,157,2,70,14,2,4,4,0,5,9,7,331,1,14,19,15,5,0,1,212,"0"
"441",440,96,2,573,1,100,14,1,0,4,1,5,9,7,725,2,14,127,15,8,0,1,96,"0"
"442",441,531,1,621,0,77,14,0,0,4,2,5,9,7,803,2,14,98,15,7,0,1,73,"0"
"443",442,364,1,579,1,100,14,0,0,4,1,5,4,7,755,1,14,3,5,7,0,1,162,"0"
"444",443,233,0,571,2,66,8,1,0,4,1,5,6,7,129,2,16,48,18,5,0,1,406,"0"
"445",444,531,1,621,0,77,14,0,0,4,2,5,9,7,85,5,0,172,15,7,0,1,73,"2"
"446",445,61,2,163,0,77,14,0,0,4,4,5,15,5,413,1,14,207,0,8,0,1,77,"0"
"447",446,531,1,621,0,77,14,0,0,4,2,5,9,6,823,1,14,51,8,7,0,1,73,"0"
"448",447,515,1,566,1,10,12,0,0,1,1,5,14,7,700,1,14,207,8,5,0,1,11,"0"
"449",448,40,2,578,1,121,14,1,0,4,4,5,15,7,16,2,14,154,6,8,0,1,198,"0"
"450",449,300,0,575,2,103,8,0,0,4,4,5,4,7,556,1,14,51,8,6,0,1,561,"2"
"451",450,364,1,579,1,100,14,0,0,4,1,5,4,7,876,1,0,198,8,7,0,1,162,"0"
"452",451,40,2,578,1,121,14,1,0,4,4,5,15,7,766,1,14,43,8,8,0,1,198,"0"
"453",452,96,2,573,1,100,14,1,0,4,1,5,9,7,361,2,14,207,15,8,0,1,96,"0"
"454",453,228,3,568,1,83,16,0,0,4,4,5,9,7,105,5,14,24,15,7,0,1,32,"1"
"455",454,109,2,157,2,70,14,2,4,4,0,5,9,7,631,5,14,207,15,5,0,1,212,"0"
"456",455,546,1,162,2,32,10,1,4,4,3,5,7,6,867,5,5,224,1,5,0,1,54,"0"
"457",456,109,2,157,2,70,14,2,4,4,0,5,9,7,701,5,14,207,18,5,0,1,212,"0"
"458",457,187,2,168,2,19,14,4,2,4,1,5,15,6,772,2,14,207,8,5,0,1,385,"0"
"459",458,18,2,385,1,100,14,2,4,4,4,5,9,7,251,1,14,19,15,8,0,1,238,"0"
"460",459,18,2,385,1,100,14,2,4,4,4,5,9,7,476,2,0,207,15,8,0,1,238,"0"
"461",460,170,2,378,1,127,14,0,0,4,1,5,12,7,835,2,0,116,8,9,0,1,273,"0"
"462",461,158,2,386,1,100,14,0,4,4,1,5,9,6,448,1,14,62,0,7,0,1,213,"0"
"463",462,103,2,380,1,121,14,0,0,4,4,5,7,6,733,3,14,207,15,8,0,1,149,"0"
"464",463,156,2,379,1,127,14,1,4,5,4,5,6,7,517,1,14,44,0,6,0,1,101,"0"
"465",464,170,2,378,1,127,14,0,0,4,1,5,12,1,858,1,14,71,6,9,0,1,273,"0"
"466",465,229,3,390,1,88,16,0,0,4,1,5,9,7,834,2,14,121,18,5,0,1,36,"0"
"467",466,156,2,379,1,127,14,1,4,5,4,5,6,6,360,1,14,81,0,6,0,1,101,"0"
"468",467,200,2,247,2,81,14,2,4,2,1,5,11,6,839,3,17,90,5,5,0,1,269,"0"
"469",468,460,1,231,1,124,8,0,0,4,4,5,8,7,489,1,14,210,5,7,0,1,474,"0"
"470",469,112,2,237,1,100,14,0,0,4,4,5,12,7,180,1,14,19,8,7,0,1,103,"0"
"471",470,39,2,519,2,14,14,0,0,1,4,5,9,7,120,5,14,19,6,5,0,1,89,"0"
"472",471,451,1,581,2,35,8,0,0,4,3,5,15,6,484,2,14,116,5,5,0,1,517,"0"
"473",472,365,1,583,2,53,14,0,0,4,5,5,15,7,444,1,14,19,8,6,0,1,382,"0"
"474",473,519,1,589,1,76,8,0,0,1,4,5,4,7,243,1,14,98,8,7,0,1,588,"1"
"475",474,188,2,244,1,50,14,1,0,1,1,5,9,5,624,5,0,90,8,7,0,1,283,"0"
"476",475,11,2,597,1,121,14,0,0,4,4,5,7,7,449,1,14,15,18,6,0,1,153,"0"
"477",476,11,2,597,1,121,14,0,0,4,4,5,7,6,298,2,14,51,5,6,0,1,153,"0"
"478",477,268,0,569,1,38,8,1,0,4,1,5,15,6,14,1,14,30,5,6,0,1,539,"0"
"479",478,365,1,583,2,53,14,0,0,4,5,5,15,7,871,2,14,3,16,6,0,1,382,"0"
"480",479,11,2,597,1,121,14,0,0,4,4,5,7,7,526,1,14,168,8,6,0,1,153,"0"
"481",480,268,0,569,1,38,8,1,0,4,1,5,15,7,869,2,14,207,8,6,0,1,539,"1"
"482",481,474,1,577,1,18,1,0,0,4,1,5,13,7,479,3,20,35,18,7,0,1,18,"0"
"483",482,451,1,581,2,35,8,0,0,4,3,5,15,7,901,1,14,43,8,5,0,1,517,"0"
"484",483,584,1,588,1,55,9,0,0,1,1,0,14,2,644,2,14,57,8,5,0,1,64,"0"
"485",484,135,2,595,2,134,14,0,0,4,1,5,15,7,344,1,14,2,8,8,0,1,626,"1"
"486",485,11,2,597,1,121,14,0,0,4,4,5,7,7,797,2,14,15,8,6,0,1,153,"0"
"487",486,135,2,595,2,134,14,0,0,4,1,5,15,7,410,1,14,160,5,8,0,1,626,"0"
"488",487,474,1,577,1,18,1,0,0,4,1,5,13,7,353,5,22,130,8,7,0,1,18,"0"
"489",488,519,1,589,1,76,8,0,0,1,4,5,4,7,896,2,14,51,5,7,0,1,588,"0"
"490",489,108,2,592,2,8,14,0,0,4,1,5,4,6,349,0,14,5,5,5,0,1,222,"0"
"491",490,448,1,233,0,109,14,0,0,4,4,5,1,7,442,1,14,26,5,8,0,1,374,"2"
"492",491,442,1,234,2,108,14,0,0,4,4,5,15,7,600,2,14,169,18,7,0,1,113,"1"
"493",492,419,1,232,1,44,8,0,0,1,4,5,9,7,471,5,14,116,18,10,0,1,407,"0"
"494",493,415,1,229,1,38,14,1,0,4,4,5,7,7,101,2,14,15,2,9,0,1,351,"0"
"495",494,282,0,73,2,85,8,0,0,4,4,5,15,7,212,1,14,127,8,6,0,1,564,"2"
"496",495,373,1,56,1,18,3,0,0,4,3,5,15,7,722,5,14,154,16,5,0,1,31,"0"
"497",496,525,1,75,0,78,8,1,0,4,1,5,9,7,141,5,20,35,18,8,0,1,447,"0"
"498",497,453,1,53,1,38,8,0,0,4,2,5,9,7,793,2,14,105,15,6,0,1,528,"0"
"499",498,2,2,64,1,100,14,2,4,4,4,5,15,7,473,5,14,13,8,8,0,1,152,"0"
"500",499,2,2,64,1,100,14,2,4,4,4,5,15,7,463,2,16,19,5,5,0,1,152,"0"
"501",500,280,0,63,0,109,14,0,0,4,4,5,9,7,276,2,14,181,15,8,0,1,371,"2"
"502",501,442,1,234,2,108,14,0,0,4,4,5,15,6,778,2,13,74,6,7,0,1,113,"1"
"503",502,374,1,66,1,18,1,2,4,4,1,5,9,7,356,1,14,51,15,7,0,1,20,"0"
"504",503,373,1,56,1,18,3,0,0,4,3,5,15,7,730,5,14,7,15,6,0,1,31,"0"
"505",504,235,0,72,2,103,8,0,0,4,2,5,13,7,684,2,14,19,2,6,0,1,567,"0"
"506",505,146,2,92,1,121,14,2,4,1,4,5,4,7,501,1,14,5,8,8,0,1,156,"2"
"507",506,494,1,67,2,40,8,1,0,4,2,5,9,7,5,5,22,150,18,7,0,1,527,"0"
"508",507,227,3,81,1,83,16,0,0,4,4,5,6,6,202,5,14,25,5,6,0,1,38,"0"
"509",508,99,2,87,2,87,14,0,0,1,3,5,4,6,363,5,14,198,5,3,0,1,265,"0"
"510",509,373,1,56,1,18,3,0,0,4,3,5,15,7,70,1,14,86,8,6,0,1,31,"1"
"511",510,468,1,70,2,37,14,0,0,1,4,5,4,7,626,2,14,15,8,6,0,1,214,"0"
"512",511,370,1,65,1,16,8,2,4,4,4,5,15,7,164,1,14,43,8,7,0,1,554,"0"
"513",512,468,1,70,2,37,14,0,0,1,4,5,4,6,851,1,14,15,5,6,0,1,214,"0"
"514",513,227,3,81,1,83,16,0,0,4,4,5,6,6,261,5,14,51,6,7,0,1,38,"0"
"515",514,146,2,92,1,121,14,2,4,1,4,5,4,7,150,2,14,66,18,0,0,1,156,"0"
